employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1766819970,Wendy,Perez,Wendy.Perez@company.com,2021-09-09,Business Intelligence Analyst,Analytics,"$132,676",1766819876,688 John Points,Jamesborough,OH,50983,1978-03-27,Terminated
1766819971,bruce,Gonzalez,Bruce.Gonzalez@company.com,2023-10-04,HR Generalist,HR,130961,1766819877,60615 Ortiz Island,Port Paul,MN,14686,1986-08-28,On Leave
1766819972,Angela,Gutierrez,Angela.Gutierrez@company.com,2020-01-24,Sales Manager,Sales,149387,1766819856,3859 Kline Track Suite 972,New Chadstad,WI,04212,1993-01-17,Terminated
1766819973,Matthew,Ruiz,Matthew.Ruiz@company.com,2025-12-02,hr manager, hr ,81484,1766819874,221 Taylor Walks Apt. 656,Jacobmouth,ID,26611,1994-04-10,
1766819974,Susan,Davis,Susan.Davis@company.com,2021-11-21,Analytics Manager,Analytics,97123,1766819867,131 Schwartz Mountain,Wilsonside,SD,05724,1966-04-09,On Leave
1766819975,Margaret,Baker,Margaret.Baker@company.com,2017-07-26,Data Engineer,Analytics,"$78,567",1766819903,86220 Joseph Ways Apt. 510,Parkershire,FM,33968,1967-01-30,
1766819976,christopher,PARKS,Christopher.Parks@company.com,2018-05-16,IT Manager,IT,"$111,320",1766819892,1462 Perry Vista,Herrerabury,AK,52292,1971-09-30,On Leave
1766819977,jennifer,Walker,Jennifer.Walker@company.com,2016-01-07,HR Assistant,HR,"$97,650",1766819916,9469 Teresa Road Apt. 847,Clarkfort,TX,73950,1967-08-24,ACTIVE
1766819978,jillian,Conway,Jillian@Conway,2025-09-06,sales operations analyst, sales ,"$69,264",,785 Kimberly Cove,East Scottton,CA,55456,2002-08-13,Terminated
1766819979,luis,Bryant,Luis.Bryant@company.com,2021-08-11,Business Intelligence Analyst,Analytics,85038,N/A,958 Williams Route Suite 716,Port Pamela,GU,03631,1999-08-26,Terminated
1766819980,samuel,Christian,Samuel.Christian@company.com,2019-05-26,HR Generalist,HR,92699,1766819860,850 Harris Brooks Suite 156,Port David,AS,47073,1961-08-25,Active
1766819981,Joshua,Miles,Joshua.Miles@company.com,2018-07-18,Talent Acquisition Specialist,HR,117115,1766819856,163 Karen Lights Apt. 694,Jamesstad,GU,36575,1978-06-12,Terminated
1766819982,Shawn,Gonzalez,shawn.gonzalez@COMPANY.COM,2021-08-04,sales manager, sales ,"$136,098",1766819860,2486 White Flats,Susanburgh,MI,95191,1973-05-30,On Leave
1766819983,April,PALMER,April.Palmer@company.com,2027-01-17,Systems Administrator,IT,"$120,621",1766819876,174 David Throughway,Goodwinchester,AR,44336,1999-09-12,Active
1766819984,jeremy,Rodriguez,Jeremy.Rodriguez@company.com,2020-02-18,Sales Operations Analyst,Sales,44593,1766819928,20367 David Gateway Apt. 786,Mariechester,AS,79301,1994-10-06,ACTIVE
1766819985,douglas,Blevins,Douglas.Blevins@company.com,2019-09-30,sales operations analyst, sales ,147578,1766819867,557 Camacho Via,Johnsonberg,MS,09754,1995-02-28,On Leave
1766819986,ashley,Cobb,Ashley.Cobbcompany.com,2019-10-05,Product Analyst,Analytics,"$86,721",1766819848,784 Jennifer Loop,Lake Derek,KS,76364,1965-08-18,
1766819987,Shannon,Mendez,Shannon@Mendez,2023-06-24,IT Manager,IT,"$144,084",1766819903,3199 James Keys,East Anthony,IL,55096,1982-04-18,
1766819988,johnny,WALKER,Johnny.Walker@company.com,2024-12-18,Data Analyst,Analytics,"$60,729",1766819863,30738 Brown Run,North Hayleyshire,DC,71925,1996-10-08,
1766819989,loretta,Barker,Loretta.Barker@company.com,2019-09-12,Security Analyst,IT,"$106,319",,022 Smith Court Apt. 313,Kevinside,IA,53214,1978-07-22,ACTIVE
1766819990,rebecca,Hamilton,Rebecca.Hamilton@company.com,2018-12-09,data engineer, analytics ,41103,1766819956,1019 Torres Parkways,Mcdonaldville,RI,75938,1992-11-26,Active
1766819991,James,Davis,James.Davis@company.com,2020-09-04,HR Manager,HR,"$115,282",1766819927,270 Hubbard Mill,North Stephanie,MI,64031,1971-05-29,Terminated
1766819992,Cassandra,Patterson,Cassandra.Patterson@company.com,2020-02-21,security analyst, it ,92982,1766819972,8677 Parker Views,Allenside,VT,14889,1971-04-18,ACTIVE
1766819993,Jake,HOLLOWAY,jake.holloway@COMPANY.COM,2020-11-29,Account Executive,Sales,"$146,985",1766819948,7939 Hughes Alley Suite 210,East Justinport,NM,70676,1989-04-30,On Leave
1766819994,john,Phillips,John.Phillips@company.com,2021-03-05,it support specialist, it ,"$69,845",1766819927,5524 Stacie Hill,New Christinabury,DC,16166,1970-04-18,
1766819995,christopher,Thomas,christopher.thomas@COMPANY.COM,2019-08-30,Data Analyst,Analytics,125720,1766819870,135 Wallace Land Apt. 770,Charlesshire,GA,95066,1972-10-07,Terminated
1766819996,Scott,Walker,Scott.Walker@company.com,2024-01-16,data analyst, analytics ,"$106,897",1766819991,292 Shields Court,Christopherchester,WA,71587,1980-07-21,ACTIVE
1766819997,Nicholas,MILLER,Nicholas@Miller,2024-02-27,Security Analyst,IT,136599,N/A,8409 Nguyen Mountains,Zimmermanberg,CO,44167,1987-04-10,Active
1766819998,jacob,Jones,Jacob.Jones@company.com,2024-09-17,Talent Acquisition Specialist,HR,94044,1766819874,5898 Sabrina Streets,South Norman,ID,74392,1973-07-01,
1766819999,amanda,WARREN,Amanda.Warren@company.com,2030-12-14,business intelligence analyst, analytics ,"$102,319",N/A,04311 Grimes Brooks Apt. 239,New Dylanstad,AL,33432,1986-01-27,
1766820000,john,Duncan,John.Duncan@company.com,2020-12-24,data engineer, analytics ,"$101,311",1766819987,960 Megan Walks Apt. 358,Jonesfurt,MH,41911,1994-05-20,Terminated
1766820001,amanda,Roach,Amanda.Roach@company.com,2030-01-02,HR Manager,HR,115103,,31052 Campbell Corner,Heatherport,TX,76976,1977-06-06,
1766820002,cheryl,WELCH,Cheryl.Welch@company.com,2016-11-30,Business Intelligence Analyst,Analytics,"$40,469",1766819916,43011 Sheri Motorway Apt. 295,Bradleymouth,LA,98400,1976-08-14,Active
1766820003,timothy,SCHWARTZ,Timothy@Schwartz,2020-01-31,HR Assistant,HR,55564,1766819876,472 Cole Springs,New Kimberlyberg,VI,38052,1987-08-02,
1766820004,Dana,BUTLER,Dana.Butler@company.com,2024-11-17,Analytics Manager,Analytics,55684,1766819956,94679 Jerry Square,North Shawnshire,MA,51932,2000-01-13,
1766820005,kevin,FLYNN,Kevin.Flynn@company.com,2019-09-26,Business Development Representative,Sales,"$51,917",1766819929,727 Torres Pine,Beardland,AS,56499,1977-05-05,
1766820006,Shelby,Henderson,Shelby.Henderson@company.com,2019-07-05,data engineer, analytics ,132446,1766819876,47789 Tony Dale,Rasmussenstad,AR,10743,1988-12-06,Active
1766820007,Mary,Alvarez,Mary.Alvarez@company.com,2024-10-14,devops engineer, it ,66077,1766819863,447 Michelle Freeway,Michaelaberg,TN,69688,1973-01-22,Terminated
1766820008,Billy,Williams,Billy.Williams@company.com,2019-09-09,Learning & Development Lead,HR,"$75,795",1766819874,919 Taylor Passage Apt. 495,Danielville,OR,19490,1992-03-21,
1766820009,Isaac,Allen,Isaac.Allen@company.com,2020-08-08,Talent Acquisition Specialist,HR,86033,1766819848,7915 Harris Ports,West Nicholas,CA,72994,1989-06-03,Terminated
1766820010,kimberly,Cabrera,Kimberly.Cabrera@company.com,2025-05-08,Sales Operations Analyst,Sales,146213,1766819959,2784 Edwards Divide Apt. 977,Lake Michael,WA,74626,1976-03-29,Terminated
1766820011,aaron,RODRIGUEZ,Aaron.Rodriguez@company.com,2020-07-28,Security Analyst,IT,"$120,676",1766819960,60551 Roger Estates Suite 883,Port Charlesstad,WV,25887,1977-08-05,Active
1766820012,Amy,Weaver,Amy.Weaver@company.com,2018-04-02,Talent Acquisition Specialist,HR,"$80,299",1766819848,86123 Thomas Way,North Michael,IA,77915,1966-10-28,Terminated
1766820013,michael,Payne,Michael.Payne@company.com,2020-05-15,Data Analyst,Analytics,109160,1766819948,2545 Delgado Vista Apt. 336,Melissaside,NC,32917,1978-11-25,Terminated
1766820014,maria,EVANS,Maria.Evans@company.com,2024-09-06,IT Manager,IT,67281,1766819856,25862 Moore Valley Suite 461,Jamesmouth,KY,85911,1969-11-06,ACTIVE
1766820015,heather,Vasquez,Heather.Vasquez@company.com,2022-07-17,Sales Associate,Sales,63175,10518,436 Lee Place Apt. 119,Port Shawn,WI,82254,1982-11-16,Terminated
1766820016,Eric,Anderson,Eric.Anderson@company.com,2021-02-05,data engineer, analytics ,"$88,410",1766819959,3961 Justin Stravenue,Jillville,TN,17374,1968-11-02,Active
1766820017,nathan,Bowman,Nathan.Bowman@company.com,2025-10-12,business intelligence analyst, analytics ,"$135,629",1766819956,242 Cervantes Grove,Tiffanyberg,ND,97083,2001-05-22,Terminated
1766820018,Norma,BELL,Norma.Bell@company.com,2025-04-14,hr generalist, hr ,91794,1766819870,2821 Nelson Spring,East Williamchester,AK,14274,1994-06-17,ACTIVE
1766820019,leonard,Keller,Leonard.Keller@company.com,2022-03-12,HR Generalist,HR,98723,1766819972,21697 Katherine Views Suite 473,Lake Omar,NH,98577,1985-02-23,Terminated
1766820020,Kevin,Beck,Kevin.Beck@company.com,2024-06-25,Account Executive,Sales,88225,1766819856,967 Michael Island,Port Michael,AZ,94612,1963-04-28,ACTIVE
1766820021,Eddie,Warner,Eddie.Warner@company.com,2023-12-20,HR Assistant,HR,72411,N/A,20363 Foster Alley,South Devinshire,OR,79868,1976-11-22,ACTIVE
1766820022,bruce,Lee,Bruce.Lee@company.com,2020-03-13,Data Engineer,Analytics,"$97,476",N/A,44434 Brandi Fields Apt. 589,Kristinatown,AZ,65092,1962-08-21,Active
1766820023,Susan,Barnett,Susan.Barnett@company.com,2022-03-10,Learning & Development Lead,HR,72122,1766819823,4817 Nicole Points,North Patriciatown,SC,91424,1970-02-24,ACTIVE
1766820024,Logan,Oliver,Logan.Oliver@company.com,2021-07-30,Data Analyst,Analytics,127204,1766819982,813 Spencer Key Apt. 428,Port Josephstad,MP,75852,2001-11-14,ACTIVE
1766820025,Kathleen,Sloan,Kathleen.Sloan@company.com,2025-10-06,Systems Administrator,IT,"$75,361",1766819874,8558 Gillespie Inlet,Kochmouth,KY,10164,1972-08-18,Terminated
1766820026,Matthew,Mendez,Matthew.Mendez@company.com,2021-06-02,data analyst, analytics ,139968,1766819973,103 Hailey Shore,East Maryton,ME,28895,1978-05-22,Active
1766820027,steven,BOYD,Steven.Boydcompany.com,2021-04-27,Product Analyst,Analytics,108135,1766819886,336 Thomas Street Apt. 372,North Lauramouth,HI,13787,1963-06-27,On Leave
1766820028,keith,Wright,Keith.Wright@company.com,2021-09-01,DevOps Engineer,IT,"$80,515",1766819868,7951 Rodriguez Underpass Suite 051,Phillipton,TN,70421,1975-01-16,Terminated
1766820029,Diane,Boyd,Diane.Boyd@company.com,2020-11-24,HR Generalist,HR,124756,1766819987,09952 Brown Fort,Charleshaven,WV,42003,1990-04-10,ACTIVE
1766820030,sarah,PHILLIPS,sarah.phillips@COMPANY.COM,2017-08-19,HR Assistant,HR,"$72,991",1766819856,1213 Porter Via,North Ashleychester,NM,32993,1999-03-28,On Leave
1766820031,dennis,Torres,Dennis.Torres@company.com,2017-02-01,IT Support Specialist,IT,"$110,026",1766819973,0228 Blackwell Plaza Suite 032,Joshuachester,KY,45596,1975-11-27,Terminated
1766820032,Michele,EVANS,Michele@Evans,2021-07-06,Data Engineer,Analytics,67244,1766819892,66956 Luis Ways Apt. 703,Frankton,MI,64033,1999-11-13,Terminated
1766820033,Bradley,WALLS,Bradley.Walls@company.com,2021-12-04,Systems Administrator,IT,"$148,033",1766819903,1137 Melissa Spur,Martinezfort,NE,25464,1962-05-19,
1766820034,maria,Le,Maria.Le@company.com,2020-10-05,business development representative, sales ,"$50,868",1766820004,346 Elizabeth Shore Apt. 427,Wolfefort,IN,76751,1961-04-16,Active
1766820035,Scott,MARTIN,Scott.Martin@company.com,2021-01-05,Talent Acquisition Specialist,HR,"$103,056",1766819889,7267 Clinton Lock,Ellismouth,DC,42954,2002-08-24,Active
1766820036,misty,Ho,Misty.Ho@company.com,2016-11-10,Talent Acquisition Specialist,HR,"$118,796",1766819868,503 King Ville Apt. 850,West Kevin,ME,60591,1977-06-08,
1766820037,donna,Summers,Donna@Summers,2024-05-17,HR Manager,HR,149870,1766819877,40847 Katherine Drives Suite 515,East Carmen,VA,87560,1965-02-17,On Leave
1766820038,Brian,DAVIS,Brian.Davis@company.com,2023-10-04,Business Development Representative,Sales,"$43,500",1766819948,87029 Brown Courts Apt. 916,Daughertybury,RI,55746,1968-03-26,Terminated
1766820039,Wanda,EDWARDS,Wanda.Edwards@company.com,2021-05-24,systems administrator, it ,"$54,074",1766819959,226 Christopher Expressway,Derrickshire,WY,40208,1960-03-06,
1766820040,Thomas,Thompson,Thomas.Thompson@company.com,2019-05-04,IT Manager,IT,"$104,486",1766819874,0036 Jason Well,Teresaberg,NY,93760,1992-09-26,Active
1766820041,Cheryl,Smith,Cheryl.Smith@company.com,2023-03-16,hr assistant, hr ,82995,1766819877,19351 Webb Turnpike Apt. 018,Murphyshire,ND,46988,1979-05-15,On Leave
1766820042,melissa,Lee,Melissa.Lee@company.com,2028-09-14,IT Support Specialist,IT,"$46,983",1766819867,616 Danielle Drive Apt. 604,Mitchellborough,VT,40640,1970-04-23,On Leave
1766820043,Greg,WHITEHEAD,greg.whitehead@COMPANY.COM,2024-01-28,HR Generalist,HR,"$124,556",1766819867,698 John Walks Suite 661,Reynoldstown,CT,05935,1987-01-09,Active
1766820044,Alyssa,BARRERA,Alyssa.Barrera@company.com,2023-06-11,business development representative, sales ,57827,1766819916,97149 Donald Rapid,North Jasonfurt,AK,52054,1989-01-26,On Leave
1766820045,Steven,Brooks,Steven.Brooks@company.com,2021-05-13,IT Support Specialist,IT,107224,1766819848,71401 Amanda Haven Apt. 289,West Davidside,WV,06355,1984-01-05,Terminated
1766820046,michael,HODGES,Michael.Hodges@company.com,2025-02-12,Account Executive,Sales,"$63,978",1766819874,0917 Logan Island Apt. 478,West Sarahaven,PR,63789,1962-05-22,ACTIVE
1766820047,Robert,Navarro,Robert.Navarro@company.com,2022-12-14,Learning & Development Lead,HR,"$50,738",1766819858,796 Chambers Unions Suite 578,Tanyabury,OK,17242,1993-02-04,Terminated
1766820048,Donna,Johnson,Donna.Johnsoncompany.com,2024-02-05,Data Analyst,Analytics,60533,1766819871,6792 Allison Wells,Stephanieton,SC,35194,1965-05-20,Terminated
1766820049,Katherine,Logan,katherine.logan@COMPANY.COM,2023-04-05,Analytics Manager,Analytics,98585,N/A,2261 Salinas Isle,Brentburgh,FL,03890,2000-12-20,
1766820050,kathleen,HENRY,Kathleen.Henry@company.com,2021-08-11,HR Manager,HR,88161,1766819823,6776 Walter Port,Caseychester,NJ,84688,1967-07-01,Terminated
1766820051,Brian,Johnson,Brian.Johnson@company.com,2022-08-16,IT Support Specialist,IT,"$77,554",1766819948,1446 Burton Squares Apt. 319,Cynthiatown,OR,45486,1990-03-25,
1766820052,Victor,MOORE,victor.moore@COMPANY.COM,2020-04-30,Learning & Development Lead,HR,"$57,025",1766819991,8048 Michael Garden,New Steve,IN,83109,1995-06-10,Terminated
1766820053,john,STEIN,John.Steincompany.com,2020-08-09,Talent Acquisition Specialist,HR,47480,1766819870,848 Kenneth Field Apt. 953,Port Tanyafurt,OK,31533,2003-01-03,Terminated
1766820054,Jessica,COX,Jessica.Cox@company.com,2016-10-10,DevOps Engineer,IT,"$123,803",1766819982,86057 Petersen Vista Suite 366,West Christinaton,NC,46054,1979-09-11,Terminated
1766820055,Bethany,HOLT,Bethany.Holt@company.com,2019-04-26,sales associate, sales ,130643,1766819903,235 Lucas Shore,Mariamouth,VT,53712,1961-08-04,On Leave
1766820056,scott,Garcia,Scott.Garcia@company.com,2017-04-13,hr assistant, hr ,"$114,616",1766819911,2057 Phillip Walks,Crystalborough,VI,32052,1965-08-28,On Leave
1766820057,Tracey,CHRISTIAN,Tracey.Christian@company.com,2022-03-17,Sales Manager,Sales,60878,1766819956,8683 Wade Freeway,East Kevin,MD,32742,1975-05-24,Terminated
1766820058,kyle,JOHNSON,Kyle.Johnson@company.com,2021-07-02,IT Support Specialist,IT,52010,1766820037,9645 Nicole Village Suite 373,Nicholasside,NV,63884,1971-09-20,ACTIVE
1766820059,Amanda,JOHNSON,Amanda.Johnson@company.com,2017-03-04,account executive, sales ,"$77,819",1766819973,131 Amanda Freeway Apt. 914,Lisabury,MD,24132,1963-02-16,Active
1766820060,Nicholas,Herrera,Nicholas.Herrera@company.com,2028-10-08,business intelligence analyst, analytics ,"$44,572",1766820037,5532 Harry Forest Apt. 575,Alexandrahaven,MH,07060,1994-04-25,Active
1766820061,Linda,FREDERICK,Linda.Frederick@company.com,2021-12-08,Product Analyst,Analytics,"$65,727",1766819877,5504 Wheeler Hills Suite 579,Ianville,NJ,59469,1984-02-05,On Leave
1766820062,Nicole,JACKSON,Nicole.Jackson@company.com,2018-03-24,hr assistant, hr ,"$149,557",1766819868,8018 Taylor Center Apt. 856,Lake Jessica,SC,07550,1981-02-26,
1766820063,Frederick,Lopez,Frederick.Lopez@company.com,2023-08-08,data analyst, analytics ,"$126,606",N/A,10261 Bridges Corner,Armstrongside,NM,35406,1974-06-23,
1766820064,melissa,Stark,Melissa.Stark@company.com,2019-10-05,Talent Acquisition Specialist,HR,"$81,214",1766819974,7367 Ryan Course,Jenniferbury,ID,87088,1977-07-06,Active
1766820065,Mariah,Mckenzie,Mariah.Mckenzie@company.com,2019-03-14,HR Assistant,HR,"$117,437",N/A,521 Craig Hill Apt. 766,Port Jeannefurt,CT,31147,1969-01-24,Terminated
1766820065,Mariah,Mckenzie,Mariah.Mckenzie@company.com,2019-03-14,HR Assistant,HR,"$117,437",N/A,521 Craig Hill Apt. 766,Port Jeannefurt,CT,31147,1969-01-24,Terminated
1766820067,rebecca,PEREZ,Rebecca.Perezcompany.com,2020-11-10,HR Manager,HR,"$116,808",1766819841,086 Bryan Estate Suite 641,South Joshua,FM,12307,1986-12-31,Active
1766820068,logan,HAYDEN,Logan.Hayden@company.com,2017-12-07,Sales Operations Analyst,Sales,"$145,871",1766819848,45949 Hill Mount,North Darryl,MT,79254,1975-09-04,ACTIVE
1766820069,Ruben,Brown,Ruben.Brown@company.com,2018-11-21,HR Generalist,HR,53805,1766819886,5712 Emily Drive,North Jacobburgh,NY,81095,1979-10-30,Active
1766820070,Tonya,TURNER,Tonya.Turnercompany.com,2021-02-16,HR Assistant,HR,119358,,428 Wendy Lake,North Carolynton,CO,08830,1970-04-13,ACTIVE
1766820071,Mary,PARRISH,Mary.Parrish@company.com,2017-01-28,Sales Manager,Sales,135829,1766819929,64885 Nelson Road Apt. 112,Josephtown,MD,10199,1974-05-10,
1766820072,John,ANDERSON,John.Anderson@company.com,2018-03-03,HR Generalist,HR,"$146,851",11441,05153 Elizabeth Gateway,Juanshire,CO,39801,1978-05-27,ACTIVE
1766820073,Julie,Holden,Julie.Holden@company.com,2018-12-20,Business Development Representative,Sales,"$83,060",1766820040,4170 Peter Plaza Suite 023,Lake Pamelachester,DC,35955,1982-04-18,ACTIVE
1766820074,Patricia,Cruz,patricia.cruz@COMPANY.COM,2030-07-22,devops engineer, it ,149740,1766820067,8140 Smith Common Suite 933,Port Jennifer,CT,33248,1970-11-29,Terminated
1766820075,Victor,Santos,Victor.Santos@company.com,2017-09-23,Business Development Representative,Sales,"$55,420",,36315 Richard Burgs Suite 015,South Sonya,CA,87618,2003-03-09,Terminated
1766820076,amanda,Smith,Amanda.Smith@company.com,2021-05-11,Business Development Representative,Sales,"$102,487",1766819858,10750 Donald Brooks,Elizabethmouth,FL,87115,2002-05-11,Active
1766820077,Sue,Noble,Sue.Noble@company.com,2019-02-06,Data Analyst,Analytics,"$135,576",1766820050,078 Pittman Dale Suite 037,Port Rachel,AZ,12598,1964-09-03,On Leave
1766820078,alyssa,Roberts,Alyssa.Roberts@company.com,2025-01-12,IT Support Specialist,IT,107082,1766819976,34065 Jack Curve,Port Alyssafurt,CO,66862,1996-06-14,
1766820079,Latoya,Graham,Latoya.Graham@company.com,2016-08-29,it support specialist, it ,60097,1766819929,896 Mindy Corner,Port Kathleen,WI,77565,1996-04-27,
1766820080,benjamin,PARKER,Benjamin.Parker@company.com,2017-11-12,data engineer, analytics ,"$111,592",1766819889,2347 Anderson Streets,North Brittany,WA,75992,1974-03-01,On Leave
1766820081,Mercedes,ROBINSON,Mercedes.Robinson@company.com,2025-11-25,Security Analyst,IT,148655,1766819942,072 Alexander Track,Stanleyton,AS,69972,1978-12-14,ACTIVE
1766820082,cesar,DIXON,Cesar.Dixon@company.com,2020-12-22,Data Engineer,Analytics,"$143,749",1766820037,17894 Watson Forest,Lake Hayley,VA,78766,1981-08-30,
1766820083,jennifer,Lowe,Jennifer.Lowe@company.com,2021-09-03,Sales Operations Analyst,Sales,114917,1766819911,5198 Hodges Prairie Apt. 138,Port Andrew,FL,06177,2002-11-29,On Leave
1766820084,lynn,Gaines,Lynn.Gaines@company.com,2016-11-01,Business Intelligence Analyst,Analytics,"$147,367",1766819972,32351 Moore Union Suite 078,Port Kennethchester,OR,29894,1999-02-06,ACTIVE
1766820085,Ellen,JONES,Ellen.Jones@company.com,2021-07-17,IT Manager,IT,"$147,316",11142,21865 Bell Creek,South Williamberg,MO,70161,1967-07-24,Active
1766820086,caroline,Hernandez,Caroline.Hernandez@company.com,2018-03-16,HR Assistant,HR,"$107,786",1766819871,656 Erica Brook Apt. 985,North Tyler,ID,97596,1967-04-01,ACTIVE
1766820087,Heather,Olsen,Heather.Olsen@company.com,2016-12-18,sales manager, sales ,"$113,311",1766819960,4533 Mark Streets,Williamsmouth,TN,31847,1979-11-25,
1766820088,kelly,Thomas,Kelly.Thomas@company.com,2022-01-10,IT Support Specialist,IT,143335,1766820087,038 Weiss Valleys,South Daisychester,MI,64275,1977-06-21,Active
1766820089,cynthia,FLYNN,Cynthia.Flynn@company.com,2016-06-08,HR Manager,HR,134106,,82012 Christian Knolls Apt. 214,Aaronton,VI,72467,2001-01-08,Active
1766820090,Frank,Johnson,Frank.Johnson@company.com,2019-02-18,Business Development Representative,Sales,"$40,923",N/A,624 Powell Hill Apt. 139,Jacobland,AL,59361,1981-11-27,Active
1766820091,jennifer,MONTOYA,Jennifer.Montoya@company.com,2022-12-21,Sales Operations Analyst,Sales,134610,1766819974,027 Torres Loaf Apt. 354,New Sara,FM,82672,2000-04-26,Terminated
1766820092,Anthony,Morgan,Anthony.Morgan@company.com,2022-10-03,IT Support Specialist,IT,126244,1766819927,8500 Yang Lights Suite 334,Mooreside,CA,44603,1974-09-03,Active
1766820093,donald,Carroll,Donald.Carroll@company.com,2021-09-14,HR Manager,HR,52749,1766820087,008 Clark Loaf Apt. 162,Paultown,TX,24978,1974-11-24,Terminated
1766820094,Stephen,WONG,Stephen.Wong@company.com,2017-06-22,IT Support Specialist,IT,"$101,135",1766820089,03002 Gary Spring Suite 045,New Chad,AR,28414,2001-03-06,Active
1766820095,jill,THOMAS,Jill.Thomas@company.com,2016-05-10,HR Generalist,HR,"$129,210",1766819858,84699 Vega Fork Suite 889,North Richard,KS,93200,1973-10-21,Terminated
1766820096,pamela,Gonzalez,Pamela.Gonzalez@company.com,2029-09-17,Security Analyst,IT,52986,1766820037,02120 Dennis Valley Suite 430,South Cynthia,VT,86524,1982-09-01,ACTIVE
1766820097,michael,Nelson,Michael.Nelson@company.com,2025-08-31,Sales Associate,Sales,"$107,226",N/A,1884 Harris Plaza Apt. 605,Robertton,WV,12297,1983-05-14,Active
1766820098,Peter,BRYANT,Peter.Bryant@company.com,2020-04-23,Talent Acquisition Specialist,HR,45164,1766819841,473 Murphy Turnpike,Michaelshire,ME,73069,1973-06-23,Terminated
1766820099,Laurie,RIVERA,laurie.rivera@COMPANY.COM,2023-02-24,Sales Operations Analyst,Sales,"$110,191",1766819892,350 Erin Mission Suite 214,North Sarahside,RI,32589,1978-02-22,On Leave
1766820100,david,Reynolds,David.Reynolds@company.com,2022-11-29,security analyst, it ,69222,1766819959,791 Armstrong Views,Carolfurt,MH,53752,1982-03-31,Terminated
1766820101,Gregory,BOYD,gregory.boyd@COMPANY.COM,2021-01-15,Talent Acquisition Specialist,HR,117449,1766819886,69684 Perez Cape,Rosshaven,CT,64219,1977-02-03,On Leave
1766820102,susan,GRAY,Susan.Gray@company.com,2022-02-04,Business Intelligence Analyst,Analytics,"$129,547",1766819928,143 Aguilar Point,Beckyshire,NV,05377,2000-08-01,Active
1766820103,andrea,SKINNER,Andrea.Skinner@company.com,2025-07-13,Business Development Representative,Sales,"$57,403",N/A,54192 Robert Lock,Josephberg,IA,01246,1993-07-19,
1766820104,Travis,ROBINSON,Travis.Robinson@company.com,2016-03-07,Account Executive,Sales,117867,1766819974,56384 April Forest Suite 241,East Madison,IL,06468,1977-06-02,
1766820105,Jennifer,Riley,jennifer.riley@COMPANY.COM,2022-11-12,Sales Operations Analyst,Sales,80221,1766820004,689 Wilson Track,Williamsmouth,ME,38080,1970-10-25,ACTIVE
1766820106,teresa,WATKINS,Teresa.Watkins@company.com,2016-03-04,Learning & Development Lead,HR,79424,N/A,66860 Joanna Ways,New Tami,VI,95077,1988-05-28,Terminated
1766820107,Suzanne,Jones,suzanne.jones@COMPANY.COM,2016-10-01,devops engineer, it ,"$59,687",1766819972,17795 Franco Overpass,West Mario,VT,39932,1994-06-25,
1766820108,adam,GREEN,Adam.Green@company.com,2016-07-29,Data Analyst,Analytics,135496,1766820049,42109 Hall Pines Suite 602,Hudsonfurt,MP,64291,1983-03-23,Terminated
1766820109,Jason,Young,Jason.Youngcompany.com,2022-02-01,IT Support Specialist,IT,54734,1766819973,1424 Oconnell Unions Apt. 502,West Emma,NE,02353,1973-06-23,On Leave
1766820110,roger,SOTO,Roger.Soto@company.com,2024-07-10,Sales Manager,Sales,"$108,088",1766819916,035 Laura Station,West Brandontown,NY,31627,1965-06-16,ACTIVE
1766820111,Olivia,PAYNE,Olivia.Payne@company.com,2019-08-27,Security Analyst,IT,"$138,631",1766820049,685 Jennifer Circle,Lake Ana,SC,25341,1970-09-10,
1766820112,richard,SMITH,Richard.Smith@company.com,2020-11-23,Talent Acquisition Specialist,HR,64214,1766820071,20229 Mcintyre Squares Apt. 901,West Jefferyborough,AK,46231,1972-09-29,On Leave
1766820113,Yvonne,HALL,Yvonne.Hall@company.com,2018-11-26,Data Engineer,Analytics,45287,,941 Ryan Point,Port Donald,FL,37332,1965-02-02,On Leave
1766820114,Elizabeth,SMITH,elizabeth.smith@COMPANY.COM,2020-11-05,learning & development lead, hr ,"$73,167",N/A,5714 Ortiz Passage,Gonzalezburgh,MN,98652,1982-12-06,On Leave
1766820115,elizabeth,Miller,Elizabeth.Miller@company.com,2024-03-18,Sales Manager,Sales,"$119,410",1766820089,876 Matthew Divide,West Tinaport,UT,35603,1989-04-20,On Leave
1766820116,sara,FLOYD,Sara.Floyd@company.com,2024-07-13,Security Analyst,IT,"$128,969",1766819823,6197 Stevens Roads Suite 561,Douglasfurt,NY,25466,1982-06-07,On Leave
1766820117,eric,Walker,Eric.Walker@company.com,2020-08-13,Business Development Representative,Sales,"$56,838",1766819929,14335 Sanchez Mountain Suite 145,North Billy,GU,45236,1995-12-10,On Leave
1766820118,Angela,Smith,Angela@Smith,2020-08-08,devops engineer, it ,"$47,233",1766819976,6105 Angela River Suite 982,Robertport,SC,12524,1965-08-02,On Leave
1766820119,Derek,BLACKBURN,Derek.Blackburn@company.com,2022-07-25,hr manager, hr ,148176,1766819851,22691 Mary Ports Suite 051,South Juliaport,MT,79387,1976-08-11,
