employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1766831955,Valerie,RAMOS,Valerie.Ramos@company.com,2016-03-26,Business Intelligence Analyst,Analytics,131084,1766831895,44629 Douglas Cape,Lake Kevin,WA,44307,1994-12-09,Active
1766831956,ariel,GREGORY,Ariel.Gregory@company.com,2018-02-15,Product Analyst,Analytics,"$59,601",1766831850,8623 Patel Island,Elizabethshire,FM,22277,1987-07-18,ACTIVE
1766831957,Alicia,WELLS,Alicia.Wells@company.com,2019-03-18,Business Intelligence Analyst,Analytics,104540,1766831815,264 Anita Inlet Apt. 490,North Catherine,MD,74666,1981-04-24,Active
1766831958,Sean,Phillips,Sean.Phillips@company.com,2024-02-17,Data Analyst,Analytics,"$74,994",1766831880,4337 Eric Trace Apt. 536,Maddenview,AL,18689,1998-03-15,Terminated
1766831959,Nicholas,Carlson,nicholas.carlson@COMPANY.COM,2017-02-28,HR Generalist,HR,104521,10606,3090 Troy Skyway Apt. 748,East Brady,ND,82636,2003-02-28,
1766831960,kelsey,Fernandez,Kelsey.Fernandez@company.com,2016-06-16,DevOps Engineer,IT,104755,1766831880,9225 Deanna Camp,Sandraburgh,TX,02349,1975-07-14,Active
1766831961,Troy,Mccarty,Troy.Mccarty@company.com,2016-04-05,security analyst, it ,49685,1766831949,3484 Bennett Valleys,New Trevorfurt,SC,57689,2003-01-17,Terminated
1766831962,bobby,SANCHEZ,Bobby.Sanchez@company.com,2021-02-02,Sales Operations Analyst,Sales,79183,1766831826,747 Laura Keys Suite 443,East Christian,OR,35518,1969-02-03,
1766831963,Courtney,ATKINS,Courtney.Atkins@company.com,2021-09-22,analytics manager, analytics ,104654,,469 Miller Wall,Port Susan,ND,48156,1998-12-17,On Leave
1766831964,Linda,Clarke,Linda.Clarke@company.com,2019-05-16,Data Analyst,Analytics,111024,1766831892,267 Duran Shoals Suite 475,Port Aaronstad,GA,03830,1983-08-28,ACTIVE
1766831965,julie,Klein,Julie.Klein@company.com,2028-01-15,Business Intelligence Analyst,Analytics,85306,1766831963,06512 Audrey Mission,Kathleenton,IA,21979,1996-08-19,Terminated
1766831966,shawn,WATKINS,Shawn.Watkins@company.com,2017-06-11,Business Development Representative,Sales,76099,1766831903,6478 Nicole Canyon Apt. 235,Perezmouth,WY,51470,1971-11-24,ACTIVE
1766831967,Patrick,Porter,Patrick.Porter@company.com,2024-07-23,Product Analyst,Analytics,61935,10922,8600 Mike Burg,Lake Erin,TN,13024,1985-08-31,On Leave
1766831968,jessica,Parker,Jessica.Parker@company.com,2017-08-24,HR Manager,HR,127277,1766831821,3828 Mathis Vista,New Carlberg,NM,49851,2000-12-04,Terminated
1766831969,James,Mitchell,James.Mitchell@company.com,2017-08-14,DevOps Engineer,IT,"$103,210",1766831859,3310 Braun Locks,Randolphville,FL,91511,1984-09-26,Terminated
1766831970,timothy,FRIEDMAN,Timothy.Friedman@company.com,2020-10-28,Data Analyst,Analytics,70462,11061,1323 Andrea Plaza,Calvinborough,WA,37681,1964-05-06,Active
1766831970,timothy,FRIEDMAN,Timothy.Friedman@company.com,2020-10-28,Data Analyst,Analytics,70462,11061,1323 Andrea Plaza,Calvinborough,WA,37681,1964-05-06,Active
1766831972,joanna,WEBSTER,Joanna.Webster@company.com,2021-02-25,Sales Operations Analyst,Sales,79179,1766831820,29755 Vasquez Row,Michaelberg,HI,23432,1961-04-09,ACTIVE
1766831973,james,Huerta,james.huerta@COMPANY.COM,2023-10-11,Account Executive,Sales,50102,11894,617 Floyd Isle,Andreaburgh,HI,58283,1971-08-03,Terminated
1766831974,Hailey,Kemp,Hailey@Kemp,2019-07-03,hr manager, hr ,93990,1766831924,939 Cruz Heights,Rebeccaborough,TX,52162,1990-12-03,Active
1766831975,Kimberly,Madden,Kimberly.Madden@company.com,2021-01-02,HR Generalist,HR,"$77,258",1766831880,687 Lee Neck Apt. 608,Allisonfurt,VA,47179,1994-02-10,On Leave
1766831976,Alan,Short,Alan.Short@company.com,2024-10-11,Systems Administrator,IT,"$43,560",10798,729 Beard Drives,Brownshire,MT,57027,1962-05-07,ACTIVE
1766831977,George,GREEN,George.Green@company.com,2021-07-13,Security Analyst,IT,134305,1766831968,12746 Rodriguez Well,North Kyle,MA,95142,1961-04-22,
1766831978,vanessa,Lopez,vanessa.lopez@COMPANY.COM,2021-03-30,HR Manager,HR,"$74,960",1766831974,61168 Reid Coves,Rioshaven,MO,83939,2001-02-23,
1766831979,Richard,POPE,Richard@Pope,2016-06-09,IT Support Specialist,IT,"$61,871",1766831837,728 Walsh Pike,West Norman,NE,48192,1974-02-08,ACTIVE
1766831980,John,West,John.West@company.com,2025-01-24,IT Support Specialist,IT,133754,1766831963,168 York Mountain,Alyssafurt,ID,91483,1974-12-14,ACTIVE
1766831981,valerie,Brown,Valerie.Brown@company.com,2020-11-27,Talent Acquisition Specialist,HR,120014,11012,3519 Pratt Inlet Suite 706,Lake Ashley,NJ,20651,1984-05-18,Terminated
1766831982,James,RAMSEY,James.Ramsey@company.com,2024-08-25,Business Development Representative,Sales,"$46,899",1766831820,67127 Shields Expressway Suite 296,Mendozaville,ND,15145,1988-02-05,Terminated
1766831983,danielle,JACKSON,Danielle.Jackson@company.com,2018-05-08,sales operations analyst, sales ,"$103,760",1766831821,8992 Williams Squares Suite 338,North Laurenfort,MN,06586,1988-10-12,
1766831984,Melanie,WOODS,Melanie.Woods@company.com,2018-11-23,IT Manager,IT,95224,1766831859,9325 Gonzalez Alley,Lake Jenny,KY,34100,1999-06-16,ACTIVE
1766831985,Samuel,Nguyen,Samuel@Nguyen,2025-10-16,Business Development Representative,Sales,"$104,928",N/A,2248 Blackwell Heights,Mariamouth,TX,35178,1984-02-24,
1766831986,Beth,Knight,Beth.Knight@company.com,2023-04-02,data analyst, analytics ,"$95,694",1766831806,979 James Camp Apt. 796,Timothyside,HI,53763,1980-05-09,On Leave
1766831987,Lisa,Allen,Lisa.Allen@company.com,2027-11-07,HR Manager,HR,46524,1766831978,032 Gonzalez Squares,Port Bryanstad,KY,32367,1992-08-11,Active
1766831988,angela,LEWIS,Angela.Lewis@company.com,2025-11-10,Data Analyst,Analytics,115507,1766831892,913 Michael Mountain Apt. 260,South Aaronbury,MS,52738,1989-03-07,On Leave
1766831989,Christopher,MORRIS,Christopher.Morris@company.com,2023-08-16,Talent Acquisition Specialist,HR,135009,1766831834,057 Joseph Tunnel,Chavezview,MP,20487,1991-12-16,
1766831990,Joshua,Schwartz,Joshua.Schwartzcompany.com,2024-01-14,IT Manager,IT,108019,1766831963,52185 Elizabeth Place,Port Joshua,NH,72079,1979-06-17,Active
1766831991,Gabriella,Nelson,Gabriella.Nelson@company.com,2020-10-04,sales associate, sales ,75862,1766831893,16415 Romero Union Suite 073,Tiffanyside,WV,28908,1999-01-05,On Leave
1766831992,Shelly,Koch,Shelly.Koch@company.com,2021-10-02,HR Manager,HR,135205,1766831880,06897 Huber Throughway Apt. 059,North Tonyhaven,UT,62201,1987-08-10,Active
1766831993,robert,JACKSON,Robert.Jackson@company.com,2021-01-26,Sales Manager,Sales,44809,1766831855,97945 Debra Isle Apt. 017,Hansonfort,NH,04217,1983-06-04,On Leave
1766831994,jeanne,Jones,jeanne.jones@COMPANY.COM,2019-04-20,IT Manager,IT,"$104,006",11104,5956 Jerome Mill,Port Brandonmouth,ND,47134,1972-07-08,ACTIVE
1766831995,stephanie,FOX,Stephanie.Fox@company.com,2018-04-28,Business Development Representative,Sales,77326,1766831826,848 Jones Points,Alexanderville,KS,47964,1967-07-21,On Leave
1766831996,lauren,Lewis,Lauren.Lewis@company.com,2021-07-02,Security Analyst,IT,88738,,04994 Nicholas Mountains,New Christopher,AL,76919,1975-05-29,Terminated
1766831997,karen,Blackburn,Karen.Blackburn@company.com,2021-01-15,Account Executive,Sales,126850,1766831837,082 Margaret Meadows Apt. 780,Vanessafort,WY,79098,1981-01-01,On Leave
1766831998,Brittany,Mcdowell,Brittany.Mcdowell@company.com,2018-09-21,product analyst, analytics ,"$101,277",1766831903,418 Erin Fields,Lake Veronicaport,AZ,97536,2000-12-22,Terminated
1766831999,vincent,Chan,Vincent.Chan@company.com,2022-04-16,Sales Operations Analyst,Sales,65964,1766831855,566 Humphrey Bridge Apt. 901,Lake Daniellefurt,CT,63774,1981-01-29,ACTIVE
1766832000,Laura,Becker,Laura.Becker@company.com,2024-07-30,HR Generalist,HR,"$134,402",1766831924,2942 Wong Oval Apt. 379,East Richard,MA,06561,1998-12-28,Terminated
1766832001,keith,BROWNING,Keith.Browning@company.com,2024-06-27,Systems Administrator,IT,"$141,455",10078,99722 Fernandez Court Suite 366,Brendaburgh,MA,59997,1989-02-26,
1766832001,keith,BROWNING,Keith.Browning@company.com,2024-06-27,Systems Administrator,IT,"$141,455",10078,99722 Fernandez Court Suite 366,Brendaburgh,MA,59997,1989-02-26,
1766832003,Jeffrey,Turner,Jeffrey.Turner@company.com,2021-05-27,Sales Manager,Sales,"$100,134",1766831903,293 Colleen Corner,Rhondabury,IL,64951,1974-06-02,
1766832004,carla,ROGERS,Carla.Rogers@company.com,2023-06-22,Product Analyst,Analytics,"$102,308",1766831923,7453 Brown Point,Morganburgh,OR,66200,1982-02-10,On Leave
1766832005,ronald,KAISER,Ronald.Kaiser@company.com,2025-05-03,IT Manager,IT,91004,N/A,929 Paul Divide Suite 432,Odonnellshire,AR,65371,1987-09-17,Terminated
1766832006,Lance,YOUNG,Lance.Young@company.com,2021-10-27,business development representative, sales ,"$125,437",1766831850,159 Leonard Spring,Faulknerport,SC,30959,1980-09-25,Active
1766832007,William,MITCHELL,William.Mitchellcompany.com,2020-09-22,Data Engineer,Analytics,112775,1766831815,54192 Shelby Rest,West Natalie,DC,03290,1977-08-12,On Leave
1766832008,Gregory,ROMAN,Gregory.Roman@company.com,2019-02-17,HR Assistant,HR,"$110,383",1766831820,3116 Dylan Parks Apt. 074,North Christopher,IA,71007,1989-08-17,Active
1766832009,vincent,Lucero,Vincent.Lucero@company.com,2020-11-18,Data Engineer,Analytics,99946,1766831805,91088 Jessica Crescent,Richardton,OK,15575,1978-08-02,
1766832010,madeline,CHASE,Madeline.Chase@company.com,2017-12-16,Business Intelligence Analyst,Analytics,"$148,622",1766831974,57227 Melissa Cliffs,Wallsside,PA,84011,1968-07-17,On Leave
1766832011,Megan,Munoz,Megan.Munoz@company.com,2020-06-22,product analyst, analytics ,"$139,356",1766831834,0179 Michael Courts,Anneland,IA,64326,1982-02-05,Active
1766832012,Daniel,GALLAGHER,Daniel.Gallagher@company.com,2023-05-08,Data Analyst,Analytics,"$92,770",11625,7916 Robert Forges Suite 522,Jenniferview,NE,53745,1969-11-21,Active
1766832013,Kevin,WASHINGTON,Kevin.Washington@company.com,2022-11-17,Business Development Representative,Sales,142534,1766831992,4336 Martinez Trace Apt. 792,Seanbury,SD,81811,1993-07-26,Terminated
1766832014,Adam,HARRIS,adam.harris@COMPANY.COM,2023-10-15,HR Manager,HR,"$128,084",1766831890,219 Shelton Squares Suite 200,Larrytown,MS,09172,1992-12-04,
1766832015,Pamela,Johnson,Pamela.Johnson@company.com,2023-03-18,DevOps Engineer,IT,"$118,456",N/A,82296 Nicholas Cape Apt. 844,Cherylburgh,GA,77749,1988-01-08,
1766832016,eric,Hunt,Eric.Hunt@company.com,2020-12-22,Systems Administrator,IT,99690,1766831924,5037 Henry Loaf,Port Rebecca,AS,62711,1998-10-17,Active
1766832017,Christina,Price,Christina.Price@company.com,2018-02-15,data engineer, analytics ,"$147,551",1766831865,43224 Bowers Causeway,New Alicia,MS,52257,1981-08-05,On Leave
1766832018,Loretta,JACKSON,Loretta.Jackson@company.com,2018-12-26,IT Support Specialist,IT,115594,,3368 Paul Points,Port Jeffreychester,NV,60306,1964-05-01,Active
1766832019,Megan,WOLFE,Megan.Wolfe@company.com,2025-10-16,HR Generalist,HR,95877,1766831815,76947 Michael Plains Suite 927,West Stephanieshire,GA,60329,1979-10-12,
1766832020,Richard,Gutierrez,richard.gutierrez@COMPANY.COM,2017-09-20,Data Engineer,Analytics,42906,N/A,401 Mary Isle,New William,TX,83929,1971-02-13,Terminated
1766832021,Lori,Garcia,Lori.Garcia@company.com,2021-11-06,Learning & Development Lead,HR,138939,11049,64192 Wilson Shores Suite 515,Robertshire,VT,98621,1981-02-18,
1766832022,Joseph,KING,Joseph.King@company.com,2024-04-29,Data Analyst,Analytics,"$70,742",1766831974,067 Foster Overpass Suite 230,Port Charleneburgh,IA,38772,1997-04-28,On Leave
1766832023,Joseph,PIERCE,Joseph.Pierce@company.com,2024-09-20,HR Generalist,HR,127761,N/A,457 Scott Groves Apt. 806,Williamland,DE,50337,1974-07-28,ACTIVE
1766832024,lauren,GARCIA,Lauren.Garcia@company.com,2018-02-19,HR Generalist,HR,56122,1766831938,27206 Bentley Run Suite 684,East Sara,NM,78848,1970-03-28,On Leave
1766832025,jill,PETERSON,Jill.Peterson@company.com,2021-11-21,product analyst, analytics ,"$113,535",N/A,8680 Martinez Brook Suite 196,Georgehaven,KS,05466,1985-02-14,ACTIVE
1766832026,Sean,Jefferson,Sean.Jefferson@company.com,2025-03-30,Data Engineer,Analytics,"$103,304",1766831870,467 Gonzalez Hills,Guerrerochester,NY,15582,1996-07-24,Terminated
1766832027,justin,Boyd,Justin@Boyd,2021-03-15,Security Analyst,IT,129358,1766831903,9437 Woods Light Suite 965,Colestad,FL,29736,1999-03-13,
1766832028,taylor,Roberts,Taylor.Roberts@company.com,2022-03-15,Sales Operations Analyst,Sales,71341,1766831923,6665 Bell Walk Apt. 027,Kellyton,AS,54485,1965-07-11,ACTIVE
1766832029,John,Acevedo,John.Acevedo@company.com,2027-10-14,hr manager, hr ,"$82,552",1766831806,201 Patterson Groves,New Paulton,MH,44891,1972-01-19,Active
1766832030,christina,Weaver,Christina.Weaver@company.com,2016-05-30,Product Analyst,Analytics,"$53,493",1766831923,218 Bailey Springs Suite 185,Angelahaven,MD,04372,1985-10-25,On Leave
1766832031,jesus,Jones,Jesus.Jones@company.com,2028-08-29,Business Development Representative,Sales,"$60,644",1766831892,6516 James Parkways,Turnerstad,MH,33572,1963-08-26,On Leave
1766832032,Alexander,GATES,Alexander.Gates@company.com,2018-12-22,Data Engineer,Analytics,110878,1766831831,647 Joshua Isle Suite 201,Lake Crystalmouth,FM,85927,1969-03-03,Terminated
1766832033,Jared,Carson,Jared.Carson@company.com,2018-09-01,business development representative, sales ,"$77,256",1766831868,161 Tracey Land Apt. 392,Michaelshire,LA,88965,1987-01-30,Active
1766832034,Gregory,GIBSON,Gregory.Gibson@company.com,2016-06-11,Business Development Representative,Sales,78092,1766831850,6809 Jordan Canyon,Blairport,UT,07957,2002-11-28,
1766832035,jennifer,Costa,Jennifer.Costa@company.com,2024-10-15,Analytics Manager,Analytics,128468,1766831942,411 Ortiz Fork,Port Gregory,OR,73144,1972-03-19,On Leave
1766832035,jennifer,Costa,Jennifer.Costa@company.com,2024-10-15,Analytics Manager,Analytics,128468,1766831942,411 Ortiz Fork,Port Gregory,OR,73144,1972-03-19,On Leave
1766832037,Shane,VARGAS,Shane.Vargas@company.com,2030-08-24,Sales Associate,Sales,"$80,591",1766831994,342 Gerald Fork Suite 970,East Richardton,ID,42537,1965-10-08,
1766832038,robert,Wells,Robert.Wells@company.com,2027-05-28,HR Generalist,HR,"$74,035",1766831992,8702 Stacy Green Suite 791,Sheenaville,ND,96627,1994-11-06,
1766832039,nicole,Frazier,nicole.frazier@COMPANY.COM,2022-03-26,Learning & Development Lead,HR,"$77,927",11354,254 Moore Mews,Freemanborough,AK,47764,1964-06-03,On Leave
1766832040,kevin,REEVES,Kevin.Reeves@company.com,2022-07-31,Product Analyst,Analytics,"$64,251",1766831880,65905 Lisa Street,New Bryanland,DC,61681,1961-03-29,On Leave
1766832041,Deanna,Porter,Deanna.Porter@company.com,2018-12-16,Systems Administrator,IT,"$73,170",1766831987,5566 Riley Port,Kinghaven,ND,59630,1967-03-10,
1766832042,christina,Nguyen,christina.nguyen@COMPANY.COM,2024-04-14,IT Manager,IT,131515,1766832005,72831 Leah Skyway,East Ianton,MN,29087,1985-08-20,On Leave
1766832043,Laura,Dunlap,Laura.Dunlap@company.com,2024-04-13,Analytics Manager,Analytics,88500,1766831974,6845 Scott Glens,Lake Josetown,AL,85285,1979-11-23,Active
1766832044,michelle,Miranda,Michelle.Miranda@company.com,2020-03-28,DevOps Engineer,IT,95198,1766831870,84918 Pamela Squares,Amandaville,OK,80228,1993-04-09,Active
1766832045,Maria,DOMINGUEZ,Maria.Dominguez@company.com,2019-01-12,Sales Operations Analyst,Sales,91395,1766832029,364 Catherine Manors,Johnside,VI,74692,1984-04-29,
1766832046,patrick,Nash,Patrick.Nash@company.com,2024-01-12,HR Manager,HR,"$146,847",1766831968,3059 Elizabeth Place Suite 057,Lake Lori,GA,33682,1965-06-02,ACTIVE
1766832047,Marie,Fuentes,Marie.Fuentes@company.com,2020-10-21,data analyst, analytics ,"$112,035",1766831820,629 Jason Lake Suite 687,Taylorberg,GA,39671,1983-06-19,On Leave
1766832048,paul,Jimenez,Paul.Jimenez@company.com,2024-01-26,Sales Associate,Sales,103635,1766831855,552 Parker Viaduct Apt. 468,New Kristen,GA,93889,1986-01-27,Terminated
1766832049,jeffrey,Wood,Jeffrey.Wood@company.com,2018-10-31,HR Assistant,HR,85270,1766831942,33097 Hicks Streets,South Annaside,ND,87130,1991-11-05,On Leave
1766832050,john,Scott,John.Scott@company.com,2018-02-22,Security Analyst,IT,"$66,125",1766831963,97651 Kevin Lake Apt. 747,Lake Anthony,AZ,09548,1962-07-13,Terminated
1766832051,Gregory,WILSON,Gregory.Wilson@company.com,2017-03-06,DevOps Engineer,IT,"$98,279",1766831963,2423 Bell Crest Apt. 836,Lake Jamestown,GU,16690,1965-10-04,ACTIVE
1766832052,sophia,ROMERO,Sophia.Romero@company.com,2025-09-29,security analyst, it ,"$102,663",10040,6615 Jones Forges,North Thomas,GU,42274,1984-06-10,Terminated
1766832053,theresa,Sherman,Theresa.Sherman@company.com,2021-02-22,Security Analyst,IT,56152,1766831880,0862 Elizabeth Knoll Apt. 501,North Janet,NM,15852,1963-06-08,
1766832054,shawn,KNAPP,Shawn.Knapp@company.com,2025-03-22,data analyst, analytics ,"$70,527",,810 Lewis Fords Suite 268,Robinview,MO,48341,1984-08-27,On Leave
1766832055,Trevor,Sullivan,Trevor.Sullivan@company.com,2024-11-17,hr assistant, hr ,"$100,463",1766832005,4360 Stout Mountains,Port Bobbystad,GA,59526,1988-01-13,Active
1766832056,francisco,King,francisco.king@COMPANY.COM,2019-06-18,DevOps Engineer,IT,90636,,313 Mary Loaf,West Julia,TN,56891,1976-06-30,
1766832057,Greg,MASSEY,Greg.Massey@company.com,2017-07-06,HR Assistant,HR,"$108,183",N/A,9799 Rachel Flats,Fischerhaven,OH,94252,1982-05-22,ACTIVE
1766832058,Michael,GARCIA,Michael.Garcia@company.com,2019-02-09,Systems Administrator,IT,"$42,772",1766831938,536 Meyer Garden Suite 764,Hallchester,MS,34481,2001-06-16,Active
1766832059,heather,JONES,Heather.Jones@company.com,2021-11-09,Systems Administrator,IT,"$70,667",1766831963,2412 Devon Ranch,Lake Zacharychester,NM,50649,1978-06-25,ACTIVE
1766832060,Joseph,Chavez,Joseph.Chavez@company.com,2024-01-02,HR Generalist,HR,"$116,421",1766831805,6667 Abigail Stravenue,Rodriguezborough,MI,25267,1988-04-05,Terminated
1766832061,emily,SHAW,Emily.Shaw@company.com,2022-01-31,Business Development Representative,Sales,"$122,605",1766831892,9419 Deborah Corner Apt. 037,Craigchester,IL,09681,1990-07-24,Terminated
1766832062,Austin,ELLIS,Austin@Ellis,2018-08-27,Sales Operations Analyst,Sales,82560,10470,5830 Williams Drive,West Laurenshire,DE,98928,1999-02-28,
1766832063,John,Wilson,John.Wilson@company.com,2023-02-02,HR Assistant,HR,145831,1766831951,507 Michael Key Suite 505,West Duanehaven,MI,01268,1999-06-30,On Leave
1766832064,katherine,LEWIS,Katherine.Lewis@company.com,2017-05-08,Sales Manager,Sales,"$130,981",1766831915,3968 Bennett Cape Apt. 383,Port Danielchester,NY,34358,1995-05-22,
1766832065,Sheryl,MARTINEZ,Sheryl.Martinez@company.com,2020-07-27,analytics manager, analytics ,91202,1766831880,78607 Bradley Station Suite 518,Bernardville,KS,70337,2001-08-10,
1766832066,Angela,Perez,Angela@Perez,2016-10-28,HR Manager,HR,94716,1766831932,10818 Harper Skyway Suite 487,South Joel,PA,21756,1988-03-03,ACTIVE
1766832067,Michelle,Freeman,Michelle.Freeman@company.com,2016-06-26,Account Executive,Sales,"$63,399",1766832066,02386 Sara Village,North Theodore,AZ,91618,1985-07-24,ACTIVE
1766832068,Dale,HANSEN,Dale@Hansen,2023-12-16,hr generalist, hr ,"$72,206",1766831915,044 Richard Mount Suite 601,North Dustinmouth,MH,28379,1971-01-30,Active
1766832069,samantha,Clark,Samantha@Clark,2019-08-02,DevOps Engineer,IT,"$44,613",10304,226 Knox Lane Suite 591,Port Caitlin,NC,01042,1991-12-25,Active
1766832070,abigail,Davila,Abigail.Davila@company.com,2024-01-23,DevOps Engineer,IT,"$129,346",1766831924,783 John Mission Apt. 635,Garnerport,MI,70861,1998-07-30,Active
1766832071,Lynn,STONE,Lynn.Stone@company.com,2018-02-26,IT Manager,IT,40864,1766832066,23342 Garcia Fork,Katherinefort,AS,39952,1989-08-04,On Leave
1766832072,william,Bishop,William.Bishop@company.com,2016-12-31,IT Support Specialist,IT,"$132,255",1766831813,99454 Mitchell Burg,Debramouth,CT,48198,1975-08-22,On Leave
1766832073,kelsey,Johnson,Kelsey.Johnson@company.com,2020-11-05,Talent Acquisition Specialist,HR,"$51,481",1766831949,36517 Harry Union,Port Stacey,IL,67229,2002-04-13,Terminated
1766832074,cameron,HALL,Cameron.Hall@company.com,2019-06-28,IT Support Specialist,IT,125850,1766831855,207 Mays Run Apt. 790,Wendymouth,MD,17397,1961-06-01,
1766832075,cindy,PAUL,Cindy.Paul@company.com,2025-11-26,DevOps Engineer,IT,113868,1766831806,69580 Cain Trafficway Apt. 534,Krystalville,PR,86239,1991-05-06,
1766832076,Steven,Bryant,Steven.Bryant@company.com,2018-12-26,it support specialist, it ,"$50,588",10977,6875 Cruz Points Suite 090,Ashleybury,AS,89624,1972-09-13,
1766832077,christina,Perez,Christina.Perezcompany.com,2023-10-06,Systems Administrator,IT,117904,1766831820,5917 Rivera Squares,Cranehaven,VI,44723,1978-08-20,Terminated
1766832078,Stephanie,WILLIAMS,Stephanie.Williams@company.com,2020-01-28,Business Development Representative,Sales,"$41,688",1766831826,462 Melissa Tunnel,Greenside,OK,22512,1964-05-25,Active
1766832079,angela,REYNOLDS,Angela.Reynolds@company.com,2024-05-04,Sales Manager,Sales,"$70,628",1766831864,0877 Brown Estates Suite 243,Lake Jeremiahshire,SD,85250,2002-11-18,On Leave
1766832080,robert,Nelson,Robert.Nelson@company.com,2027-08-28,HR Assistant,HR,"$88,688",1766831868,6972 Katie Turnpike Apt. 961,Port Chelseabury,FM,53689,1990-03-30,ACTIVE
1766832081,jamie,Adams,Jamie.Adams@company.com,2024-08-19,Talent Acquisition Specialist,HR,"$145,580",1766831951,282 Golden Oval,Lake Stuarthaven,KS,85062,1965-06-25,Active
1766832082,Erin,Bauer,Erin.Bauer@company.com,2023-05-23,Learning & Development Lead,HR,43288,N/A,71918 Wood Station Suite 065,Floydmouth,MO,07576,1998-11-30,Terminated
1766832083,jeffery,Smith,Jeffery.Smith@company.com,2024-12-23,Learning & Development Lead,HR,"$99,338",1766831924,051 Forbes Ports,Cainton,IL,84164,2001-06-05,On Leave
1766832084,Virginia,MILLS,Virginia.Mills@company.com,2025-08-14,analytics manager, analytics ,"$59,793",1766831895,54620 Carey Mountain Suite 579,South Patriciaport,WY,51328,1975-06-23,
1766832085,ronald,Hicks,Ronald.Hicks@company.com,2018-05-24,HR Manager,HR,"$109,556",1766831890,494 Sullivan Roads Apt. 657,East Keith,MH,36489,1988-06-03,ACTIVE
1766832086,Philip,Snow,Philip.Snow@company.com,2030-03-23,Product Analyst,Analytics,139079,1766832003,651 Michael Way Suite 178,South Michaelside,NC,63439,1971-11-04,ACTIVE
1766832087,melissa,ROGERS,Melissa.Rogers@company.com,2017-11-06,Business Development Representative,Sales,121930,1766831990,755 Henry Ways Suite 646,Grimesfort,AL,06354,1982-10-01,Active
1766832088,Tina,MORRIS,Tina.Morris@company.com,2018-03-22,Sales Operations Analyst,Sales,"$142,821",N/A,07859 Collins Mount,Cruzhaven,OR,47142,1976-07-26,ACTIVE
1766832089,joshua,Edwards,Joshua.Edwards@company.com,2023-07-12,Learning & Development Lead,HR,72295,,8889 Sims Mountains Apt. 530,Brandonville,RI,42483,1983-02-24,Active
1766832090,Eric,Johnson,Eric.Johnson@company.com,2016-08-03,Sales Operations Analyst,Sales,"$142,102",1766831892,553 Larson Wall,Karenchester,IA,64130,1960-08-16,ACTIVE
1766832091,john,Conner,John.Conner@company.com,2022-12-02,Learning & Development Lead,HR,56605,1766832079,459 Oliver Corner Suite 829,Laurenview,VT,28901,1977-03-28,Active
1766832092,amanda,Leonard,Amanda.Leonard@company.com,2025-05-29,Sales Manager,Sales,125609,1766831820,93768 Cochran Cove,North Samantha,CT,99446,1973-06-04,
1766832093,Patricia,KLINE,Patricia.Kline@company.com,2018-08-25,Business Intelligence Analyst,Analytics,"$146,540",1766831826,564 Drake Path,Lake Johnathan,WV,21891,1986-04-23,
1766832094,Don,Kerr,Don.Kerr@company.com,2020-04-03,Data Analyst,Analytics,"$125,988",1766831938,01910 Sarah Hills,South Jamesfurt,VT,36566,2001-12-12,Terminated
1766832095,bruce,PETERSON,bruce.peterson@COMPANY.COM,2019-05-04,Learning & Development Lead,HR,"$113,635",N/A,065 Tamara Hills Apt. 325,North Jamesbury,MH,97426,1976-01-31,ACTIVE
1766832096,james,DIXON,James.Dixon@company.com,2023-12-05,Systems Administrator,IT,72361,1766831895,261 Horn Club,Arnoldfurt,NV,84822,1994-08-15,Active
1766832097,karl,JACKSON,karl.jackson@COMPANY.COM,2019-03-14,Learning & Development Lead,HR,50648,1766831992,3838 Walsh Overpass Suite 385,Gwendolynchester,VT,50714,1962-09-15,ACTIVE
1766832098,Sherri,Taylor,Sherri.Taylor@company.com,2020-03-26,Sales Associate,Sales,"$108,556",,006 Mary Haven,Kyleberg,PR,92331,1966-10-13,
1766832099,Christine,Gallagher,Christine.Gallaghercompany.com,2019-08-19,Learning & Development Lead,HR,"$51,308",11115,04268 Catherine Ville Suite 155,Davisberg,VA,06035,1963-07-14,
1766832100,Andrea,WELLS,andrea.wells@COMPANY.COM,2024-01-18,HR Manager,HR,127001,1766832043,3975 Gonzalez Turnpike Apt. 132,Port Michael,OR,61211,1988-04-17,
1766832101,carolyn,Taylor,Carolyn.Taylor@company.com,2025-04-03,Sales Operations Analyst,Sales,"$66,900",1766831806,731 Jessica Drives,Port Lisatown,GU,57846,1967-10-22,Terminated
1766832102,Ethan,RAY,ethan.ray@COMPANY.COM,2025-03-13,Account Executive,Sales,61115,1766831915,898 Lisa Mission,Taylortown,NJ,11418,1969-07-18,Active
1766832103,robert,Roman,Robert.Roman@company.com,2025-11-11,business intelligence analyst, analytics ,"$93,715",1766832043,099 Michelle Junction Apt. 731,Donaldtown,HI,76405,1968-07-04,Active
1766832104,Charles,Morales,Charles@Morales,2020-01-28,HR Assistant,HR,136350,1766831837,9789 Michael Corners,Yangville,MD,11801,1995-07-22,Terminated
1766832105,samuel,Vincent,Samuel.Vincent@company.com,2024-01-20,Sales Manager,Sales,72517,1766831938,9342 Micheal Rue,South Ryan,AK,51074,1999-02-10,
