employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
1766831857,Carrie,Clark,Carrie Clark,carrie.clark@company.com,company.com,2018-01-05,It Manager,IT,142092,SENIOR,11164,774 Garcia Dam Suite 772,East Eduardo,ME,77604,1981-03-02,44,7,ACTIVE
1766832446,Carrie,Rogers,Carrie Rogers,carrie.rogers@company.com,company.com,2023-06-13,Product Analyst,ANALYTICS,64708,MID,10286,85695 Shannon Lock Suite 150,Rodriguezfort,NV,82088,1980-03-24,45,2,ACTIVE
1766831867,Casey,Johnson,Casey Johnson,casey.johnson@company.com,company.com,2019-07-29,Data Analyst,ANALYTICS,66415,MID,11854,22214 Kevin Groves,Port Carlos,MI,52123,1990-12-13,35,6,ACTIVE
1766832270,Catherine,Allen,Catherine Allen,catherine.allen@company.com,company.com,2020-03-28,It Support Specialist,IT,107863,SENIOR,11757,71641 Danielle Turnpike,North Natashamouth,MD,29175,1993-12-12,32,5,TERMINATED
1766832764,Catherine,Francis,Catherine Francis,catherine.francis@company.com,company.com,2022-12-21,Business Development Representative,SALES,134496,SENIOR,1766832655,1523 Stanley Islands,New David,IL,2305,1993-04-10,32,3,TERMINATED
1766832070,Chad,Dawson,Chad Dawson,chad.dawson@company.com,company.com,2023-10-14,Business Development Representative,SALES,65674,MID,1766832021,899 David Spur,Marystad,DE,64117,1967-12-07,58,2,ON LEAVE
1766832707,Chad,Dudley,Chad Dudley,chad.dudley@company.com,company.com,2024-04-07,Product Analyst,ANALYTICS,74336,MID,1766832092,684 Graham Oval,West Albertfort,MD,79407,1976-02-11,49,1,ACTIVE
1766831960,Charles,Brown,Charles Brown,charles.brown@company.com,company.com,2019-02-26,Data Engineer,ANALYTICS,68876,MID,1766831835,266 Bell Light Apt. 109,West Jennifer,CT,11417,1992-12-02,33,6,ACTIVE
1766831884,Charles,Bruce,Charles Bruce,charles.bruce@company.com,company.com,2018-11-22,Account Executive,SALES,116118,SENIOR,1766831875,85923 Terri Fork Suite 424,New Marcus,PW,22587,1981-03-30,44,7,ACTIVE
1766832512,Charles,Williams,Charles Williams,charles.williams@company.com,company.com,2021-07-03,Learning & Development Lead,HR,131926,SENIOR,1766832142,5455 Walsh Rest,Faulknerton,MP,22239,1962-05-30,63,4,ON LEAVE
1766832317,Charles,Wilson,Charles Wilson,charles.wilson@company.com,company.com,2018-12-03,Sales Associate,SALES,147100,SENIOR,10913,710 Smith Wells Apt. 581,North Samanthaview,RI,8409,1983-11-20,42,7,ON LEAVE
1766832312,Chelsea,Jenkins,Chelsea Jenkins,chelsea.jenkins@company.com,company.com,2017-07-09,Talent Acquisition Specialist,HR,112173,SENIOR,11590,67654 Duane Loop,Wileyfort,VT,77390,1962-09-10,63,8,TERMINATED
1766832355,Cheryl,Johnson,Cheryl Johnson,cheryl.johnson@company.com,company.com,2016-08-23,Security Analyst,IT,121341,SENIOR,,5528 Aguilar Alley Apt. 998,Maryberg,TX,1809,1999-02-04,26,9,ACTIVE
1766832453,Cheryl,Lin,Cheryl Lin,cheryl.lin@company.com,company.com,2022-09-09,Talent Acquisition Specialist,HR,108479,SENIOR,1766831857,6134 Sexton Roads Apt. 904,Benjaminport,KY,31427,1975-07-11,50,3,TERMINATED
1766832235,Cheryl,Lloyd,Cheryl Lloyd,cheryl.lloyd@company.com,company.com,2021-06-12,Analytics Manager,ANALYTICS,113717,SENIOR,,34127 Brian Gateway Apt. 923,Lake Danielburgh,WV,86119,1972-11-05,53,4,ON LEAVE
1766832339,Christian,Nelson,Christian Nelson,christian.nelson@company.com,company.com,2024-03-11,Hr Generalist,HR,103945,SENIOR,1766832091,22845 Brent Bridge,West Michael,NY,68942,1994-07-29,31,1,ACTIVE
1766832038,Christian,Perkins,Christian Perkins,christian.perkins@company.com,company.com,2017-04-27,Account Executive,SALES,130868,SENIOR,1766831908,4086 Lucas Stravenue,Erinhaven,ND,37855,1983-02-24,42,8,ACTIVE
1766832458,Christina,Davis,Christina Davis,christina.davis@company.com,company.com,2022-07-05,Hr Assistant,HR,112896,SENIOR,1766831903,8792 Douglas Trace,West Kenneth,VA,61781,1966-02-20,59,3,TERMINATED
1766832400,Christina,Gibson,Christina Gibson,christina.gibson@company.com,company.com,2016-07-22,Sales Manager,SALES,106034,SENIOR,1766832185,9035 William Coves,West Matthew,AR,85106,1998-04-30,27,9,TERMINATED
1766832013,Christina,Jones,Christina Jones,christina.jones@company.com,company.com,2025-09-09,Data Engineer,ANALYTICS,48478,JUNIOR,1766831921,55473 Julia Wall Suite 757,North Christie,NV,60095,1997-10-23,28,0,ACTIVE
1766832456,Christina,Smith,Christina Smith,christina.smith@company.com,company.com,2017-04-05,Analytics Manager,ANALYTICS,80383,SENIOR,1766832092,826 April Ford Apt. 407,Sandratown,PA,52373,1963-11-05,62,8,ACTIVE
1766832276,Christine,Hendricks,Christine Hendricks,christine.hendricks@company.com,company.com,2024-09-20,Business Development Representative,SALES,107194,SENIOR,,547 Johnathan Prairie,Port Mark,MP,61955,1961-07-05,64,1,TERMINATED
1766831873,Christine,Ramos,Christine Ramos,christine.ramos@company.com,company.com,2016-06-18,Data Engineer,ANALYTICS,54204,MID,1766831850,452 Ross Canyon,New Jacobton,AL,56223,1969-02-12,56,9,TERMINATED
1766831869,Christopher,Adams,Christopher Adams,christopher.adams@company.com,company.com,2021-12-30,Hr Generalist,HR,40098,JUNIOR,1766831857,6003 Mills Shore,North Tammy,AS,44104,1998-09-26,27,3,ACTIVE
1766832543,Christopher,Cox,Christopher Cox,christopher.cox@company.com,company.com,2022-12-10,Business Intelligence Analyst,ANALYTICS,58123,MID,1766832108,8258 Lawson Lodge Suite 523,Lake Robin,ME,10563,1968-11-09,57,3,ACTIVE
1766832272,Christopher,Cruz,Christopher Cruz,christopher.cruz@company.com,company.com,2019-11-13,Systems Administrator,IT,120947,SENIOR,1766832084,70294 Carter Path,North Jessica,ND,37870,1982-02-15,43,6,ACTIVE
1766832450,Christopher,Gonzales,Christopher Gonzales,christopher.gonzales@company.com,company.com,2022-02-17,Data Engineer,ANALYTICS,148653,SENIOR,1766832310,137 Mark Orchard Apt. 875,South Sara,GA,90739,1980-12-21,45,3,TERMINATED
1766832207,Christopher,Hall,Christopher Hall,christopher.hall@company.com,company.com,2024-12-21,Data Engineer,ANALYTICS,107984,SENIOR,1766832084,0835 John Vista,Dustinmouth,WV,27839,1995-04-09,30,1,ON LEAVE
1766832051,Christopher,Haynes,Christopher Haynes,christopher.haynes@company.com,company.com,2025-10-23,Business Development Representative,SALES,84685,SENIOR,,206 James Island Suite 726,North Samanthaborough,NV,65842,1971-12-25,54,0,ACTIVE
1766832374,Christopher,Jackson,Christopher Jackson,christopher.jackson@company.com,company.com,2017-11-11,Analytics Manager,ANALYTICS,121132,SENIOR,1766831988,3203 Dixon Parkway,Lake Sherriville,WV,94721,1983-01-03,42,8,ACTIVE
1766832375,Christopher,Johnson,Christopher Johnson,christopher.johnson@company.com,company.com,2023-03-03,It Support Specialist,IT,47400,JUNIOR,1766831815,91834 Dean Pine,Port Deborahmouth,GA,14377,1976-02-20,49,2,TERMINATED
1766832468,Christopher,Perez,Christopher Perez,christopher.perez@company.com,company.com,2024-03-02,Sales Operations Analyst,SALES,122924,SENIOR,1766832159,250 Martin Estate,Brownfort,AS,32971,1973-12-13,52,1,ON LEAVE
1766832566,Christopher,Ray,Christopher Ray,christopher.ray@company.com,company.com,2018-09-06,It Support Specialist,IT,136562,SENIOR,1766832125,72850 Nicole Village,North Anthonyport,ND,13823,1993-03-14,32,7,ACTIVE
1766831929,Christopher,Rose,Christopher Rose,christopher.rose@company.com,company.com,2023-07-08,Systems Administrator,IT,125430,SENIOR,10216,471 Blair Rapids,Rayborough,CO,11195,1973-12-10,52,2,TERMINATED
1766832310,Christopher,Smith,Christopher Smith,christopher.smith@company.com,company.com,2024-03-10,Analytics Manager,ANALYTICS,97282,SENIOR,1766832238,3576 Michael Mount,Nunezfurt,MO,11790,1979-08-23,46,1,ACTIVE
1766832462,Christopher,Soto,Christopher Soto,christopher.soto@company.com,company.com,2018-05-19,Data Analyst,ANALYTICS,141868,SENIOR,1766832461,56788 Villanueva Springs Suite 512,Mackenziechester,PR,82767,1992-05-26,33,7,TERMINATED
1766832037,Christopher,Ward,Christopher Ward,christopher.ward@company.com,company.com,2024-11-23,Hr Manager,HR,60640,MID,,533 Connor Islands,East Hectorfort,PA,35381,1998-04-03,27,1,ON LEAVE
1766832687,Cody,Huber,Cody Huber,cody.huber@company.com,company.com,2022-07-16,Account Executive,SALES,77594,MID,1766832384,99592 Michael Shores Apt. 327,North Holly,MI,74650,1998-06-29,27,3,ACTIVE
1766832529,Cody,Wood,Cody Wood,cody.wood@company.com,company.com,2020-06-10,Sales Associate,SALES,91136,SENIOR,,8729 Flores Lane,Davidport,NC,66902,1976-01-11,49,5,TERMINATED
1766832380,Cole,Riley,Cole Riley,cole.riley@company.com,company.com,2021-01-26,Data Analyst,ANALYTICS,60521,MID,1766832149,207 Flores Harbors Apt. 446,Bethview,MO,91062,1998-03-26,27,4,TERMINATED
1766831971,Cory,Gibbs,Cory Gibbs,cory.gibbs@company.com,company.com,2022-09-17,Sales Associate,SALES,134303,SENIOR,1766831942,60180 Winters Trace Suite 849,New David,VA,62540,1994-03-09,31,3,ACTIVE
1766831895,Craig,Anderson,Craig Anderson,craig.anderson@company.com,company.com,2024-02-09,Hr Assistant,HR,148773,SENIOR,1766831835,4667 Walker Plains,Thompsonshire,AR,25018,1969-05-23,56,1,TERMINATED
1766832170,Crystal,Evans,Crystal Evans,crystal.evans@company.com,company.com,2017-07-28,Data Analyst,ANALYTICS,96930,SENIOR,1766831866,2910 Brooks Motorway Apt. 166,Josephtown,CA,72883,1977-09-27,48,8,ACTIVE
1766832415,Crystal,Miller,Crystal Miller,crystal.miller@company.com,company.com,2017-08-15,Systems Administrator,IT,47348,JUNIOR,1766832301,08413 Dana Track,East Mary,OR,27830,1969-06-19,56,8,ACTIVE
1766831870,Crystal,Torres,Crystal Torres,crystal.torres@company.com,company.com,2023-09-29,It Manager,IT,42347,JUNIOR,1766831813,6326 Kennedy Terrace,Nelsonhaven,IA,39649,1972-05-17,53,2,ACTIVE
1766832160,Cynthia,Faulkner,Cynthia Faulkner,cynthia.faulkner@company.com,company.com,2021-12-07,Sales Associate,SALES,103811,SENIOR,11526,902 Murphy Groves,Robertfort,AK,78531,1973-02-20,52,4,ACTIVE
1766831942,Cynthia,Park,Cynthia Park,cynthia.park@company.com,company.com,2023-01-06,Hr Manager,HR,57946,MID,1766831857,6537 Steven Fields Apt. 586,New Ryanfurt,KS,42863,1964-11-04,61,2,ON LEAVE
1766832307,Cynthia,Pennington,Cynthia Pennington,cynthia.pennington@company.com,company.com,2025-10-09,Sales Operations Analyst,SALES,46725,JUNIOR,1766832180,9711 Ruth Center,Brentfurt,MN,97399,2002-02-24,23,0,ACTIVE
1766831858,Dale,Moore,Dale Moore,dale.moore@company.com,company.com,2024-03-23,Devops Engineer,IT,92789,SENIOR,1766831835,10643 Christopher Courts,Lake Heidiborough,PW,77619,1980-05-09,45,1,ON LEAVE
1766831890,Dalton,Jackson,Dalton Jackson,dalton.jackson@company.com,company.com,2018-08-14,Product Analyst,ANALYTICS,63729,MID,,8133 Gutierrez Lane,North Nataliechester,ID,47516,1976-04-14,49,7,ON LEAVE
1766832430,Dalton,Tanner,Dalton Tanner,dalton.tanner@company.com,company.com,2023-01-06,It Manager,IT,97378,SENIOR,1766831932,363 Shelby Crescent Apt. 550,North Annashire,MT,90353,1980-03-18,45,2,ACTIVE
1766832098,Dana,Jones,Dana Jones,dana.jones@company.com,company.com,2021-09-09,Hr Generalist,HR,139213,SENIOR,1766831866,25939 Jessica Summit Apt. 511,Lowetown,PW,50245,1979-06-18,46,4,ACTIVE
1766832311,Dana,Tanner,Dana Tanner,dana.tanner@company.com,company.com,2016-07-26,Talent Acquisition Specialist,HR,103678,SENIOR,1766831923,5127 Jason Lane Suite 183,New Davidmouth,VA,92070,1990-08-29,35,9,ON LEAVE
1766832799,Daniel,Burns,Daniel Burns,daniel.burns@company.com,company.com,2020-04-28,Sales Operations Analyst,SALES,55329,MID,,25665 Lewis Locks Suite 262,Robertburgh,MD,68814,1974-05-18,51,5,ON LEAVE
1766831861,Daniel,Contreras,Daniel Contreras,daniel.contreras@company.com,company.com,2020-08-12,Business Intelligence Analyst,ANALYTICS,144456,SENIOR,1766831818,47431 Moody Flats,East Thomasland,TN,37513,1981-01-07,44,5,TERMINATED
1766832146,Daniel,Cook,Daniel Cook,daniel.cook@company.com,company.com,2017-04-27,Hr Assistant,HR,47116,JUNIOR,,212 Matthew Spur,North Brandon,CT,72388,1977-11-11,48,8,TERMINATED
1766832499,Daniel,Diaz,Daniel Diaz,daniel.diaz@company.com,company.com,2018-08-18,Systems Administrator,IT,56292,MID,11523,8249 Ferguson Heights,South Bonniemouth,NJ,17019,1991-12-02,34,7,ON LEAVE
1766832053,Daniel,Garcia,Daniel Garcia,daniel.garcia@company.com,company.com,2018-02-06,Analytics Manager,ANALYTICS,112103,SENIOR,,581 Wong Fork Suite 187,West Jeremyland,WY,32321,1997-01-11,28,7,ACTIVE
1766832722,Daniel,Jackson,Daniel Jackson,daniel.jackson@company.com,company.com,2018-02-14,Learning & Development Lead,HR,112619,SENIOR,1766831981,4197 Bradley Estates Suite 655,New Manuelmouth,NH,54118,1962-11-20,63,7,ON LEAVE
1766832273,Daniel,Macdonald,Daniel Macdonald,daniel.macdonald@company.com,company.com,2021-12-05,It Support Specialist,IT,127624,SENIOR,1766832169,13004 Christopher Rapid,Wardberg,RI,50143,2002-08-04,23,4,ON LEAVE
1766832197,Daniel,Mcconnell,Daniel Mcconnell,daniel.mcconnell@company.com,company.com,2021-08-09,Sales Operations Analyst,SALES,96865,SENIOR,1766832195,45891 Jones Port,Maryhaven,RI,65643,1960-06-10,65,4,ON LEAVE
1766832041,Daniel,Mejia,Daniel Mejia,daniel.mejia@company.com,company.com,2022-10-25,Devops Engineer,IT,51154,MID,1766831998,573 Howell Crossing Apt. 636,Harrellfort,CO,37666,1981-06-11,44,3,ON LEAVE
1766832740,Daniel,Mendez,Daniel Mendez,daniel.mendez@company.com,company.com,2020-04-05,Hr Manager,HR,41502,JUNIOR,1766832105,11770 Taylor Well Apt. 607,Perryland,FM,49851,1994-01-28,31,5,ON LEAVE
1766832154,Daniel,Moore,Daniel Moore,daniel.moore@company.com,company.com,2020-09-01,Security Analyst,IT,114116,SENIOR,1766832105,6600 Hines Motorway,Port Catherineberg,VA,98660,1960-04-26,65,5,ACTIVE
1766832289,Daniel,Reyes,Daniel Reyes,daniel.reyes@company.com,company.com,2016-02-23,Product Analyst,ANALYTICS,57838,MID,1766832232,732 Oliver Valleys,South Kelly,IL,42051,1989-06-29,36,9,TERMINATED
1766832080,Daniel,Ross,Daniel Ross,daniel.ross@company.com,company.com,2019-11-07,Sales Manager,SALES,75925,MID,,646 Patel Harbor,Poncestad,WI,53795,1962-06-03,63,6,ON LEAVE
1766832597,Daniel,Taylor,Daniel Taylor,daniel.taylor@company.com,company.com,2024-06-13,Hr Manager,HR,101777,SENIOR,,198 Marquez Pine Apt. 478,Maryfort,WY,68363,1990-06-30,35,1,TERMINATED
1766832052,Daniel,Wheeler,Daniel Wheeler,daniel.wheeler@company.com,company.com,2021-07-07,Hr Manager,HR,130849,SENIOR,1766831847,724 Richard Ville,South Dennis,SC,28345,1964-12-10,61,4,ACTIVE
1766832365,Daniel,Wiley,Daniel Wiley,daniel.wiley@company.com,company.com,2021-01-12,Sales Operations Analyst,SALES,148763,SENIOR,1766832117,342 Miranda View,New Christophermouth,AZ,68631,1995-07-27,30,4,TERMINATED
1766832534,Danielle,Barrett,Danielle Barrett,danielle.barrett@company.com,company.com,2018-10-17,Sales Operations Analyst,SALES,68017,MID,,067 Ryan Canyon Suite 260,Donaldville,AS,94837,1993-06-04,32,7,TERMINATED
1766831923,Danielle,Roberts,Danielle Roberts,danielle.roberts@company.com,company.com,2017-05-05,It Manager,IT,120459,SENIOR,1766831908,006 Ryan Crescent,Ballmouth,VT,95305,1997-12-10,28,8,ACTIVE
1766832657,Danielle,Wilson,Danielle Wilson,danielle.wilson@company.com,company.com,2016-10-26,Business Development Representative,SALES,57489,MID,,7635 Chavez Forest Suite 840,Brockchester,RI,67497,1969-03-08,56,9,ACTIVE
1766831927,Danny,Ruiz,Danny Ruiz,danny.ruiz@company.com,company.com,2019-01-21,Devops Engineer,IT,148506,SENIOR,,539 Melissa Square Apt. 543,Nguyenville,ID,49945,1971-07-13,54,6,TERMINATED
1766832703,Darren,Jones,Darren Jones,darren.jones@company.com,company.com,2019-07-21,Security Analyst,IT,137901,SENIOR,11003,886 Terry Knolls Suite 594,Robertbury,TX,1451,1990-01-26,35,6,ON LEAVE
1766832256,Dave,Silva,Dave Silva,dave.silva@company.com,company.com,2016-10-31,Data Engineer,ANALYTICS,138548,SENIOR,1766831837,96488 Rivera Lights,Port Monicafort,KS,89009,1970-07-03,55,9,ACTIVE
1766832441,David,Ball,David Ball,david.ball@company.com,company.com,2021-10-21,Sales Associate,SALES,133887,SENIOR,1766832084,6695 Meyers Points Apt. 968,Melissaberg,AZ,18947,2001-07-31,24,4,TERMINATED
1766832192,David,Blanchard,David Blanchard,david.blanchard@company.com,company.com,2017-03-25,Business Intelligence Analyst,ANALYTICS,133397,SENIOR,1766831850,3964 Baker Parkways Apt. 266,West Melissatown,AR,76600,1960-02-11,65,8,ACTIVE
1766832809,David,Cooper,David Cooper,david.cooper@company.com,company.com,2022-03-25,Devops Engineer,IT,57126,MID,1766832571,72702 Stephanie Squares,West Kristine,KY,90487,1971-01-05,54,3,ACTIVE
1766832537,David,Fletcher,David Fletcher,david.fletcher@company.com,company.com,2022-02-17,Hr Assistant,HR,108713,SENIOR,1766832222,420 Cynthia Stravenue Apt. 063,Bakerchester,FL,42912,1999-03-10,26,3,ACTIVE
1766832685,David,Herrera,David Herrera,david.herrera@company.com,company.com,2016-07-12,Sales Manager,SALES,106119,SENIOR,1766832496,8009 Ryan Branch,Michaelton,GU,83773,1979-12-23,46,9,ON LEAVE
1766832122,David,Howe,David Howe,david.howe@company.com,company.com,2018-09-01,Business Intelligence Analyst,ANALYTICS,128934,SENIOR,,96447 Nathan Park,Powellbury,FL,51121,2001-05-19,24,7,ON LEAVE
1766832772,David,Maddox,David Maddox,david.maddox@company.com,company.com,2018-12-30,Hr Generalist,HR,77905,MID,1766832200,21281 Ray Mission Suite 293,New Donnaburgh,MS,90063,1987-12-25,38,6,ON LEAVE
1766832230,David,Mcneil,David Mcneil,david.mcneil@company.com,company.com,2018-07-01,Product Analyst,ANALYTICS,121109,SENIOR,1766832131,66316 David Via,New Billyville,MN,30977,2002-12-16,23,7,ACTIVE
1766832664,David,Reilly,David Reilly,david.reilly@company.com,company.com,2021-02-15,Account Executive,SALES,59026,MID,1766832587,17876 Daniel Shoal,Garzaville,UT,31254,1965-06-30,60,4,ACTIVE
1766832344,David,Savage,David Savage,david.savage@company.com,company.com,2024-06-05,Devops Engineer,IT,41403,JUNIOR,,493 Mooney Landing Suite 400,West Aprilstad,RI,73873,1961-05-31,64,1,ON LEAVE
1766832568,David,Sullivan,David Sullivan,david.sullivan@company.com,company.com,2023-04-10,Data Analyst,ANALYTICS,81645,SENIOR,1766832540,981 Vazquez Route,Griffinmouth,FL,42474,1985-07-05,40,2,ON LEAVE
1766832103,Dean,Cook,Dean Cook,dean.cook@company.com,company.com,2025-10-31,Product Analyst,ANALYTICS,108315,SENIOR,1766831946,3254 Lane Walks,Port Maxwell,WA,92548,1966-02-24,59,0,ON LEAVE
1766832522,Deborah,Hess,Deborah Hess,deborah.hess@company.com,company.com,2018-01-08,Hr Generalist,HR,83936,SENIOR,1766832108,7834 Sherry Estates,Johnville,ND,2412,1983-06-19,42,7,ON LEAVE
1766832757,Deborah,Myers,Deborah Myers,deborah.myers@company.com,company.com,2023-08-08,Data Analyst,ANALYTICS,72718,MID,,167 Steven Club Suite 941,Christopherbury,HI,83473,1977-12-20,48,2,TERMINATED
1766831820,Debra,Gordon,Debra Gordon,debra.gordon@company.com,company.com,2021-02-26,Business Intelligence Analyst,ANALYTICS,84363,SENIOR,,716 Nguyen Parkways,Annetteberg,OK,97747,1962-05-01,63,4,ACTIVE
1766832601,Debra,Miller,Debra Miller,debra.miller@company.com,company.com,2021-08-30,Devops Engineer,IT,124523,SENIOR,1766832381,893 Hernandez Way,West Davidfort,DC,30811,1964-02-28,61,4,ACTIVE
1766832115,Denise,Harper,Denise Harper,denise.harper@company.com,company.com,2022-06-14,Learning & Development Lead,HR,47028,JUNIOR,1766831994,00073 Le Tunnel Apt. 988,New Virginiahaven,NY,5068,1977-07-28,48,3,ACTIVE
1766832140,Denise,Smith,Denise Smith,denise.smith@company.com,company.com,2025-08-05,It Support Specialist,IT,93580,SENIOR,1766831946,41471 Robin Center,South Kylestad,VA,47321,2003-11-17,22,0,ON LEAVE
1766832185,Dennis,Dixon,Dennis Dixon,dennis.dixon@company.com,company.com,2024-02-14,Business Development Representative,SALES,110818,SENIOR,1766832171,609 Silva Gateway Apt. 226,Lake Tonyaview,WV,30998,1984-04-10,41,1,ACTIVE
1766831822,Dennis,Owens,Dennis Owens,dennis.owens@company.com,company.com,2023-06-24,Data Analyst,ANALYTICS,85092,SENIOR,1766831818,38615 Arias Mews,Brooksfort,LA,34931,1979-12-13,46,2,ACTIVE
1766832668,Derrick,Sanchez,Derrick Sanchez,derrick.sanchez@company.com,company.com,2022-09-12,Learning & Development Lead,HR,59798,MID,1766832364,4930 Tucker Harbor Suite 634,Port Bethfurt,DE,55795,1999-04-07,26,3,ON LEAVE
1766832686,Devin,Reed,Devin Reed,devin.reed@company.com,company.com,2022-01-20,Sales Manager,SALES,100931,SENIOR,1766831872,58103 Renee Fort,New Darryl,VT,79171,1998-03-08,27,3,ON LEAVE
1766832309,Devon,Rollins,Devon Rollins,devon.rollins@company.com,company.com,2021-03-14,Product Analyst,ANALYTICS,137857,SENIOR,,5196 Howard Estates,Stephaniebury,CO,65052,1995-10-10,30,4,TERMINATED
1766832728,Diane,Jones,Diane Jones,diane.jones@company.com,company.com,2022-10-15,Hr Generalist,HR,52170,MID,1766832680,6044 Linda Curve Suite 595,Markfurt,CT,67324,1969-09-13,56,3,ON LEAVE
1766832183,Diane,Terry,Diane Terry,diane.terry@company.com,company.com,2025-11-12,Systems Administrator,IT,98039,SENIOR,1766831921,93971 Briggs Courts,Ortizstad,LA,47603,1990-11-25,35,0,TERMINATED
1766831846,Dominique,Black,Dominique Black,dominique.black@company.com,company.com,2019-10-04,Hr Assistant,HR,54225,MID,1766831835,04032 William Neck Suite 363,North Marcus,FM,28702,1973-08-21,52,6,TERMINATED
1766832118,Donald,Clark,Donald Clark,donald.clark@company.com,company.com,2020-08-12,Data Analyst,ANALYTICS,120852,SENIOR,11654,00080 Shawn Greens Suite 576,East Amanda,NY,69513,1969-07-21,56,5,ACTIVE
1766832158,Donald,Gray,Donald Gray,donald.gray@company.com,company.com,2025-11-24,Business Intelligence Analyst,ANALYTICS,68059,MID,1766831931,7607 Page Walks,Russellview,KY,42636,1964-11-03,61,0,TERMINATED
1766831937,Donald,Oconnell,Donald Oconnell,donald.oconnell@company.com,company.com,2021-12-30,Data Analyst,ANALYTICS,57272,MID,1766831894,050 Ruth Field Suite 254,Teresaburgh,NH,21107,1996-04-08,29,3,ACTIVE
1766832684,Donna,Copeland,Donna Copeland,donna.copeland@company.com,company.com,2017-12-10,Security Analyst,IT,75514,MID,1766831880,927 Paul Orchard,Melanieberg,OR,82548,1993-07-13,32,8,ACTIVE
1766832314,Donna,Duffy,Donna Duffy,donna.duffy@company.com,company.com,2020-07-23,Sales Manager,SALES,52738,MID,1766832071,785 Katelyn Underpass Apt. 790,East Lisafurt,VI,68296,2001-12-14,24,5,ON LEAVE
1766831875,Donna,Patton,Donna Patton,donna.patton@company.com,company.com,2016-09-27,It Manager,IT,101547,SENIOR,1766831818,37947 Gary Roads Suite 204,Timothyport,FL,78480,1981-03-05,44,9,ACTIVE
1766832288,Dorothy,Burns,Dorothy Burns,dorothy.burns@company.com,company.com,2016-06-30,Security Analyst,IT,64307,MID,,33544 Laura Squares,West Emily,SC,96993,1991-07-25,34,9,TERMINATED
1766831856,Douglas,Jones,Douglas Jones,douglas.jones@company.com,company.com,2022-09-27,Account Executive,SALES,143137,SENIOR,1766831850,8055 Daniel Mountains,Port Emily,GA,72565,1973-01-31,52,3,ACTIVE
1766832436,Douglas,Todd,Douglas Todd,douglas.todd@company.com,company.com,2018-03-27,Talent Acquisition Specialist,HR,86130,SENIOR,1766832174,748 Jennifer Skyway Suite 863,Jeremymouth,CO,10752,1962-07-17,63,7,ACTIVE
1766832139,Dustin,Hebert,Dustin Hebert,dustin.hebert@company.com,company.com,2023-10-17,Learning & Development Lead,HR,144174,SENIOR,1766831866,27402 Sandra Parks,Wilsonfurt,AK,27349,1981-11-22,44,2,TERMINATED
1766832340,Dustin,Wheeler,Dustin Wheeler,dustin.wheeler@company.com,company.com,2025-05-11,It Support Specialist,IT,50609,MID,1766831981,8715 Jacqueline Extensions,New Alexisport,UT,58870,1996-10-14,29,0,ACTIVE
1766832466,Dylan,Brown,Dylan Brown,dylan.brown@company.com,company.com,2025-11-21,It Support Specialist,IT,145751,SENIOR,1766832366,28759 Krystal Field,West Tiffany,NC,77544,1993-06-11,32,0,ON LEAVE
1766832202,Dylan,Peterson,Dylan Peterson,dylan.peterson@company.com,company.com,2020-08-05,It Manager,IT,82920,SENIOR,1766832017,781 Rodriguez Mountains,Port Hannah,OH,65864,1993-08-27,32,5,TERMINATED
1766832765,Edward,Bray,Edward Bray,edward.bray@company.com,company.com,2022-11-06,Systems Administrator,IT,100192,SENIOR,1766831908,869 Victoria Camp Apt. 917,Huertaview,MN,65886,1974-12-01,51,3,TERMINATED
1766832250,Edward,Cox,Edward Cox,edward.cox@company.com,company.com,2023-03-19,Systems Administrator,IT,79167,MID,1766832056,71476 Katelyn Turnpike,West Douglas,DC,87354,1981-07-30,44,2,TERMINATED
1766832177,Edward,Johnson,Edward Johnson,edward.johnson@company.com,company.com,2016-09-06,Sales Operations Analyst,SALES,125881,SENIOR,1766831894,8373 Kara Lane,Garybury,CO,14455,1971-02-20,54,9,ACTIVE
1766832741,Edward,Salazar,Edward Salazar,edward.salazar@company.com,company.com,2018-09-20,Analytics Manager,ANALYTICS,110069,SENIOR,1766832037,836 Robert Camp,Sanchezport,HI,68243,1984-12-26,41,7,ON LEAVE
1766832234,Elijah,Santos,Elijah Santos,elijah.santos@company.com,company.com,2022-05-31,Business Development Representative,SALES,87799,SENIOR,1766832037,50426 Quinn Inlet,Juarezshire,MH,77174,1960-03-19,65,3,ACTIVE
1766832392,Elizabeth,Bowers,Elizabeth Bowers,elizabeth.bowers@company.com,company.com,2018-10-15,Hr Generalist,HR,125851,SENIOR,1766831920,40335 Mackenzie Prairie Apt. 735,South Nathan,PR,62835,1995-02-11,30,7,ON LEAVE
1766832531,Elizabeth,Davies,Elizabeth Davies,elizabeth.davies@company.com,company.com,2025-09-23,Business Development Representative,SALES,45236,JUNIOR,,45568 Nathan Causeway,Cervantesfurt,IA,63999,1969-09-12,56,0,ON LEAVE
1766832302,Elizabeth,Huffman,Elizabeth Huffman,elizabeth.huffman@company.com,company.com,2023-10-18,Sales Operations Analyst,SALES,115296,SENIOR,1766832097,9583 Dunn Lodge Suite 110,South Jeremiah,ME,50714,1984-06-28,41,2,ON LEAVE
